SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,September-11-2015,Condo/Co-op,37 Hiawassee St E 101,Asheville,NC,28801,185000,1,1.0,Asheville,659,,1965,944,281,229,Sold,,,http://www.redfin.com/NC/Asheville/37-Hiawassee-St-28801/home/111221435,CMLS,NCM591648,N,Y,35.5984815,-82.5550614
PAST SALE,June-4-2015,Condo/Co-op,49 Broadway,Asheville,NC,28801,385000,1,2.0,Broadway / Central,1203,,1928,1043,320,199,Sold,,,http://www.redfin.com/NC/Asheville/49-Broadway-St-28801/home/102038640,NCMMLS,NCM560395,N,Y,35.597004,-82.552566
PAST SALE,July-28-2016,Condo/Co-op,84 Walnut St #301,Asheville,NC,28801,499900,2,2.0,Asheville,1235,,1925,623,405,330,Sold,,,http://www.redfin.com/NC/Asheville/84-W-Walnut-St-28801/unit-301/home/104495386,CMLS,3166850,N,Y,35.595919,-82.554722
PAST SALE,January-14-2016,Single Family Residential,12 Martin Luther King Dr,Asheville,NC,28801,115000,2,1.0,Asheville,1176,6098,1915,819,98,,Sold,,,http://www.redfin.com/NC/Asheville/12-Buncombe-St-28801/home/102026854,CMLS,NCM594262,N,Y,35.5939747,-82.554345
PAST SALE,July-24-2017,Condo/Co-op,100 Coxe Ave #305,Asheville,NC,28801,365000,1,1.0,Asheville,776,,1928,262,470,205,Sold,,,http://www.redfin.com/NC/Asheville/100-Coxe-Ave-28801/unit-305/home/111221460,CMLS,3241561,N,Y,35.590796,-82.554851
PAST SALE,,Condo/Co-op,51 College St Unit 1B,Asheville,NC,28801,15000,,,,,,1928,,,,,,,http://www.redfin.com/NC/Asheville/51-College-St-28801/unit-1B/home/111221699,,,N,Y,35.5949723,-82.5532866
PAST SALE,June-5-2017,Condo/Co-op,61 Church St #204,Asheville,NC,28801,610000,2,2.0,Asheville,1418,,1928,311,430,415,Sold,,,http://www.redfin.com/NC/Asheville/61-Church-St-28801/unit-204/home/111251547,CMLS,3280201,N,Y,35.5926203,-82.5530784
PAST SALE,October-20-2017,Condo/Co-op,21 Battery Park Ave #301,Asheville,NC,28801,932500,2,2.0,Asheville,2075,,2004,174,449,610,Sold,,,http://www.redfin.com/NC/Asheville/21-Battery-Park-Ave-28801/unit-301/home/110913325,CMLS,3303015,N,Y,35.5954708,-82.5553567
PAST SALE,September-28-2017,Condo/Co-op,21 Battery Park Ave #601,Asheville,NC,28801,875000,2,2.0,Asheville,2075,,2004,196,422,614,Sold,,,http://www.redfin.com/NC/Asheville/21-Battery-Park-Ave-28801/unit-601/home/111095252,CMLS,3248219,N,Y,35.5954708,-82.5553567
PAST SALE,July-7-2017,Condo/Co-op,60 N Market St #210,Asheville,NC,28801,494000,1,1.0,Asheville,1138,,2008,279,434,334,Sold,,,http://www.redfin.com/NC/Asheville/60-N-Market-St-28801/unit-210/home/110906852,CMLS,3283478,N,Y,35.5979819,-82.5510846
