SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,,Single Family Residential,72 Hibriten Dr,Asheville,NC,28801,265000,5,3.0,,2435,87991,1917,,109,,,,,http://www.redfin.com/NC/Asheville/72-Hibriten-Dr-28801/home/111341933,,,N,Y,35.61019,-82.574585
PAST SALE,January-12-2018,Single Family Residential,232 Montford Ave,Asheville,NC,28801,265000,3,1.0,Asheville,1268,6098,1925,89,209,,Sold,,,http://www.redfin.com/NC/Asheville/232-Montford-Ave-28801/home/111087433,CMLS,3340138,N,Y,35.6027029,-82.5649951
PAST SALE,February-22-2018,Single Family Residential,22 Westover Dr,Asheville,NC,28801,460000,3,1.0,Asheville,1590,7405,1926,48,289,,Sold,,,http://www.redfin.com/NC/Asheville/22-Westover-Dr-28801/home/110919594,CMLS,3351511,N,Y,35.6042596,-82.5718989
PAST SALE,March-1-2018,Single Family Residential,94 Starnes Ave,Asheville,NC,28801,640000,3,2.0,Asheville,1454,7405,1925,41,440,,Sold,,,http://www.redfin.com/NC/Asheville/94-Starnes-Ave-28801/home/110963130,CMLS,3362029,N,Y,35.5988988,-82.5587166
PAST SALE,December-11-2017,Single Family Residential,441 Pearson Dr,Asheville,NC,28801,450000,5,3.5,Asheville,2363,16117,2017,121,190,,Sold,,,http://www.redfin.com/NC/Asheville/441-Pearson-Dr-28801/home/111341959,CMLS,3330295,N,Y,35.6065264,-82.5760652
PAST SALE,December-14-2017,Single Family Residential,246 Cumberland Ave #26,Asheville,NC,28801,477600,4,1.0,Asheville,1874,18295,1900,118,255,,Sold,,,http://www.redfin.com/NC/Asheville/246-Cumberland-Ave-28801/unit-26/home/143321533,CMLS,3306997,N,Y,35.6046011,-82.5645463
PAST SALE,July-17-2015,Single Family Residential,206 Courtland Pl,Asheville,NC,28801,230000,3,3.0,Montford,1820,,2005,999,126,,Sold,,,http://www.redfin.com/NC/Asheville/206-Courtland-Pl-28801/home/102045584,NCMMLS,NCM574923,N,Y,35.5978985,-82.5696849
PAST SALE,June-2-2016,Single Family Residential,184 Courtland Pl,Asheville,NC,28801,460000,3,2.0,Asheville,2104,6969,1929,678,219,,Sold,,,http://www.redfin.com/NC/Asheville/184-Courtland-Pl-28801/home/104223099,CMLS,3158387,N,Y,35.598283,-82.5689305
PAST SALE,,Unknown,145 Courtland Ave Unit A,Asheville,NC,28801,345000,,,,,,,,,,,,,http://www.redfin.com/NC/Asheville/145-Courtland-Ave-28801/unit-A/home/144184810,,,N,Y,35.597779,-82.56786
PAST SALE,February-21-2018,Vacant Land,Broadway St,Asheville,NC,28801,1200000,,,Asheville,,36154,,49,,,Sold,,,http://www.redfin.com/NC/Asheville/Broadway-St-Unknown/home/111138560,CMLS,3238311,N,Y,35.6059207,-82.5617536
PAST SALE,January-16-2018,Single Family Residential,180 Tacoma Cir,Asheville,NC,28801,625892,4,2.5,Asheville,2805,10454,1927,85,223,,Sold,,,http://www.redfin.com/NC/Asheville/180-Tacoma-Cir-28801/home/111138160,CMLS,3286137,N,Y,35.6041913,-82.5735393
PAST SALE,October-26-2016,Single Family Residential,231 Short Flint St,Asheville,NC,28801,205000,4,2.0,Asheville,1900,3049,1917,532,108,,Sold,,,http://www.redfin.com/NC/Asheville/231-Short-Flint-St-28801/home/108402918,CMLS,3192475,N,Y,35.603687,-82.560905
PAST SALE,April-11-2016,Single Family Residential,317 Pearson Dr,Asheville,NC,28801,361500,3,3.0,Asheville,1253,5662,2010,730,289,,Sold,,,http://www.redfin.com/NC/Asheville/317-Pearson-Dr-28801/home/102050659,CMLS,3148606,N,Y,35.607386,-82.572348
