SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,April-25-2016,Single Family Residential,148 Bradley,Asheville,NC,28806,385000,4,4.0,West Asheville,1652,,2016,716,233,,Sold,,,http://www.redfin.com/NC/Asheville/148-Bradley-St-28806/home/102031103,NCMMLS,NCM594523,N,Y,35.5692049,-82.5736488
PAST SALE,April-25-2016,Single Family Residential,148 Bradley St,Asheville,NC,28806,385000,4,3.5,Asheville,1652,5227,2016,716,233,,Sold,,,http://www.redfin.com/NC/Asheville/148-Bradley-St-28806/home/111341545,CMLS,NCM594523,N,Y,35.5692049,-82.5736488
PAST SALE,April-5-2017,Townhouse,76 & 78 Riverview,Asheville,NC,28806,325000,4,2.0,Riverview,,16117,1948,371,,,Sold,,,http://www.redfin.com/NC/Asheville/76-78-Riverview-28806/home/113170440,NCMMLS,3252113,N,Y,35.581959,-82.569301
PAST SALE,September-22-2017,Single Family Residential,91 Deaver St,Asheville,NC,28806,236500,3,3.0,Asheville,1275,8712,1947,201,185,,Sold,,,http://www.redfin.com/NC/Asheville/91-Deaver-St-28806/home/143094422,CMLS,3308135,N,Y,35.5822397,-82.5742325
PAST SALE,September-28-2017,Single Family Residential,212 Wellington St,Asheville,NC,28806,368000,3,2.5,Asheville,1628,7405,2015,195,226,,Sold,,,http://www.redfin.com/NC/Asheville/212-Wellington-St-28806/home/102035036,CMLS,3286908,N,Y,35.5703369,-82.5756876
PAST SALE,August-17-2017,Single Family Residential,17 Spinet St,Asheville,NC,28806,325000,3,2.5,Asheville,1337,5662,2007,237,243,,Sold,,,http://www.redfin.com/NC/Asheville/17-Spinet-St-28806/home/102048310,CMLS,3286466,N,Y,35.5700813,-82.570378
PAST SALE,July-24-2017,Single Family Residential,100 Westwood Pl,Asheville,NC,28806,270000,2,1.0,Asheville,1176,12196,1919,261,230,,Sold,,,http://www.redfin.com/NC/Asheville/100-Westwood-Pl-28806/home/110116851,CMLS,3277049,N,Y,35.5820396,-82.5789076
PAST SALE,April-28-2017,Single Family Residential,304 State St,Asheville,NC,28806,255000,5,2.0,Asheville,1848,5227,1972,348,138,,Sold,,,http://www.redfin.com/NC/Asheville/304-State-St-28806/home/105801944,CMLS,3249441,N,Y,35.5710118,-82.5805427
PAST SALE,April-18-2017,Single Family Residential,216 Wellington St,Asheville,NC,28806,425000,3,2.5,Asheville,1883,8276,2017,358,226,,Sold,,,http://www.redfin.com/NC/Asheville/216-Wellington-St-28806/home/111339051,CMLS,3247349,N,Y,35.5701964,-82.5756988
PAST SALE,April-7-2017,Single Family Residential,112 Riverview Dr #64,Asheville,NC,28806,486000,3,3.5,Asheville,1752,6969,2017,369,277,,Sold,,,http://www.redfin.com/NC/Asheville/112-Riverview-Dr-28806/unit-64/home/112721521,CMLS,3238232,N,Y,35.5809132,-82.5698563
